cardholder_id,Recency,Frequency,Monetary
1084_4,15,1,825.0
1085_4,17,1,950.0
1086_4,17,2,5765.0
1087_4,14,1,2240.0
1088_4,16,1,260.0
1089_4,13,1,1100.0
1090_4,15,1,810.0
1091_4,26,3,4280.0
1092_4,18,1,970.0
1093_4,21,1,1120.0
1094_4,24,5,4016.0
1095_4,18,1,1208.0
1096_4,25,1,5200.0
1097_4,24,2,2412.0
1098_4,25,1,880.0
1099_4,14,2,5110.0
1100_4,24,3,5140.0
1101_4,25,1,700.0
1102_4,13,1,835.0
1103_4,22,1,1960.0
1104_4,28,2,3666.0
1105_4,23,1,1000.0
1106_4,18,1,516.0
1107_4,13,1,890.0
1108_4,19,2,1561.0
1109_4,18,1,3840.0
1110_4,26,1,769.0
1111_4,24,2,3240.0
1112_4,17,3,4121.0
1113_4,28,2,2450.0
1114_4,26,2,1509.0
1115_4,14,2,1260.0
1116_4,21,3,2340.0
1117_4,17,5,2220.0
1118_4,24,1,1060.0
1119_4,27,3,3310.0
1120_4,17,2,3925.0
1121_4,23,1,4270.0
1122_4,23,2,1140.0
1123_4,24,4,3930.0
1124_4,17,1,800.0
1125_4,18,3,1500.0
1126_4,23,2,1275.0
1127_4,24,5,4840.0
1128_4,17,2,2850.0
1129_4,24,3,3856.0
1130_4,24,2,3104.0
1131_4,14,3,2400.0
1132_4,17,4,2090.0
1133_4,15,1,920.0
1134_4,14,3,2190.0
1135_4,21,1,1260.0
1136_4,18,1,1685.0
1137_4,15,2,1180.0
1138_4,24,1,2960.0
1139_4,17,2,3870.0
1140_4,19,1,600.0
1141_4,16,1,1540.0
1142_4,18,1,1447.0
1143_4,18,1,1500.0
1144_4,25,1,2910.0
1145_4,21,3,4030.0
1146_4,28,2,2478.0
1147_4,23,1,2013.0
1148_4,17,3,3620.0
1149_4,23,1,1500.0
1150_4,23,1,780.0
1151_4,24,2,3324.0
1152_4,23,1,1900.0
1153_4,20,1,1630.0
1154_4,14,4,2640.0
1155_4,20,2,1895.0
1156_4,20,2,2074.0
1157_4,21,3,4690.0
1158_4,25,2,1490.0
1159_4,25,2,4540.0
1160_4,17,3,2991.0
1161_4,19,2,890.0
1162_4,22,1,850.0
1163_4,19,1,280.0
1164_4,24,4,5220.0
1165_4,21,1,560.0
1166_4,16,1,1970.0
1167_4,15,3,2170.0
1168_4,14,3,2198.0
1169_4,19,3,3554.0
1170_4,25,2,2390.0
1171_4,20,1,1934.0
1172_4,23,1,1810.0
1173_4,24,3,2730.0
1174_4,27,3,1790.0
1175_4,27,2,812.0
1176_4,14,2,3870.0
1177_4,14,2,1304.0
1178_4,25,1,1440.0
1179_4,24,1,2138.0
1180_4,18,1,663.0
1181_4,19,1,850.0
1182_4,27,1,1230.0
1183_4,23,1,620.0
1184_4,15,1,1390.0
1185_4,16,2,1408.0
1186_4,21,4,2680.0
1187_4,23,1,1077.0
1188_4,26,3,2043.0
1189_4,18,4,5036.0
1190_4,22,2,890.0
1191_4,26,1,1518.0
1192_4,17,2,6273.0
1193_4,19,4,2810.0
1194_4,15,1,890.0
1195_4,23,1,680.0
1196_4,25,2,2340.0
1197_4,17,1,1490.0
1198_4,17,1,3310.0
1199_4,27,1,792.0
1200_4,23,1,2510.0
1201_4,17,1,940.0
1202_4,26,2,3971.0
1203_4,26,4,6670.0
1204_4,20,1,2540.0
1205_4,27,5,2070.0
1206_4,17,1,1516.0
1207_4,26,2,1670.0
1208_4,24,3,3940.0
1209_4,20,2,3390.0
1210_4,25,1,170.0
1211_4,17,1,4600.0
1212_4,21,5,4780.0
1213_4,24,2,1560.0
1214_4,26,2,2010.0
1215_4,26,1,1640.0
1216_4,21,2,1300.0
1217_4,19,3,2228.0
1218_4,22,2,1528.0
1219_4,23,1,2140.0
1220_4,16,1,520.0
1221_4,18,2,1620.0
1222_4,23,1,290.0
1223_4,27,1,1149.0
1224_4,27,1,650.0
1225_4,25,3,5049.0
1226_4,24,1,2948.0
1227_4,13,2,1700.0
1228_4,17,1,3110.0
1229_4,18,2,3770.0
1230_4,20,1,840.0
1231_4,24,2,1520.0
1232_4,27,1,1300.0
1233_4,17,1,900.0
1234_4,17,1,540.0
1235_4,15,3,2700.0
1236_4,13,1,450.0
1237_4,14,3,2166.0
1238_4,14,2,3750.0
1239_4,19,4,2170.0
1240_4,24,1,1050.0
1241_4,13,2,1300.0
1242_4,26,5,6990.0
1243_4,23,1,1850.0
1244_4,16,1,500.0
1245_4,18,2,6480.0
1246_4,18,2,1500.0
1247_4,18,3,1860.0
1248_4,17,1,1390.0
1249_4,17,1,1860.0
1250_4,17,3,3730.0
1251_4,19,1,810.0
1252_4,17,1,1720.0
1253_4,17,5,4880.0
1254_4,14,1,480.0
1255_4,25,3,3710.0
1256_4,13,1,440.0
1257_4,23,1,650.0
1258_4,14,2,1830.0
1259_4,13,1,1500.0
1260_4,15,2,2514.0
1261_4,27,1,1220.0
1262_4,25,1,1500.0
1263_4,15,2,5410.0
1264_4,21,2,3000.0
1265_4,21,5,2900.0
1266_4,23,2,2310.0
1267_4,20,1,1903.0
1268_4,23,2,2190.0
1269_4,21,1,2130.0
1270_4,23,1,2937.0
1271_4,13,2,1200.0
1272_4,25,1,770.0
1273_4,14,3,3360.0
1274_4,25,1,200.0
1275_4,17,1,2150.0
1276_4,25,1,1991.0
1277_4,25,1,250.0
1278_4,17,2,2979.0
1279_4,16,1,1565.0
1280_4,18,3,2940.0
1281_4,16,1,1090.0
1282_4,21,1,1040.0
1283_4,14,2,1720.0
1284_4,18,2,980.0
1285_4,20,3,1780.0
1286_4,25,4,3050.0
1287_4,13,1,120.0
1288_4,18,3,1410.0
1289_4,15,4,3140.0
1290_4,16,3,1912.0
1291_4,19,2,1120.0
1292_4,26,5,3860.0
1293_4,15,2,4180.0
1294_4,19,5,5260.0
1295_4,16,1,2259.0
1296_4,21,1,600.0
1297_4,15,2,1190.0
1298_4,26,2,2750.0
1299_4,28,2,1060.0
1300_4,22,5,3032.0
1301_4,13,1,430.0
1302_4,15,3,1430.0
1303_4,18,1,3720.0
1304_4,21,2,800.0
1305_4,23,1,2080.0
1306_4,17,5,2690.0
1307_4,19,2,4054.0
1308_4,19,2,650.0
1309_4,20,4,6170.0
1310_4,16,3,1590.0
1311_4,25,1,200.0
1312_4,20,3,3120.0
1313_4,24,2,2250.0
1314_4,21,1,2150.0
1315_4,20,2,1436.0
1316_4,18,1,979.0
1317_4,17,2,2000.0
1318_4,14,1,1280.0
1319_4,20,1,2300.0
1320_4,15,6,2940.0
1321_4,15,3,570.0
1322_4,25,1,2060.0
1323_4,15,4,3473.0
1324_4,17,2,2504.0
1325_4,24,2,7240.0
1326_4,14,1,516.0
1327_4,15,1,650.0
1328_4,24,1,769.0
1329_4,26,1,1920.0
1330_4,17,1,400.0
1331_4,21,2,2110.0
1332_4,24,1,1480.0
1333_4,21,4,1520.0
1334_4,25,1,1130.0
1335_4,22,4,600.0
1336_4,18,2,1452.0
1337_4,16,3,2100.0
1338_4,25,1,930.0
1339_4,23,1,1060.0
1340_4,13,3,570.0
1341_4,22,1,810.0
1342_4,22,1,2181.0
1343_4,15,1,2080.0
1344_4,25,1,2134.0
1345_4,21,2,1380.0
1346_4,25,1,1420.0
1347_4,20,3,4660.0
1348_4,27,4,4422.0
1349_4,19,1,1800.0
1350_4,19,2,1850.0
1351_4,14,3,3861.0
1352_4,18,1,3360.0
1353_4,23,4,5100.0
1354_4,16,1,640.0
1355_4,21,3,2380.0
1356_4,22,1,520.0
1357_4,13,1,770.0
1358_4,15,1,780.0
1359_4,18,2,3330.0
1360_4,13,1,740.0
1361_4,18,1,3140.0
1362_4,24,1,900.0
1363_4,17,2,2411.0
1364_4,20,1,1000.0
1365_4,26,3,420.0
1366_4,20,1,1859.0
1367_4,15,4,2780.0
1368_4,16,2,1583.0
1369_4,13,2,1220.0
1370_4,21,1,869.0
1371_4,24,1,870.0
1372_4,15,1,934.0
1373_4,23,1,1500.0
1374_4,24,3,5060.0
1375_4,15,1,1640.0
1376_4,24,1,450.0
1377_4,24,2,3040.0
1378_4,17,2,1330.0
1379_4,14,1,1560.0
1380_4,16,3,1430.0
1381_4,19,1,300.0
1382_4,13,1,1730.0
1383_4,14,2,3860.0
1384_4,21,1,1220.0
1385_4,23,3,2185.0
1386_4,23,1,340.0
1387_4,25,3,5287.0
1388_4,17,5,2970.0
1389_4,26,4,4090.0
1390_4,25,2,5121.0
1391_4,27,1,700.0
1392_4,17,3,3180.0
1393_4,17,2,1390.0
1394_4,23,1,1440.0
1395_4,25,3,4020.0
1396_4,15,2,3254.0
1397_4,24,3,2253.0
1398_4,14,3,4960.0
1399_4,25,1,1208.0
1400_4,25,1,1250.0
1401_4,16,1,1661.0
1402_4,17,2,1480.0
1403_4,14,2,3150.0
1404_4,24,1,1730.0
1405_4,20,3,3740.0
1406_4,26,5,7023.0
1407_4,16,2,1395.0
1408_4,21,1,950.0
1409_4,23,1,1771.0
1410_4,15,2,1300.0
1411_4,20,2,2570.0
1412_4,15,1,750.0
1413_4,23,2,3450.0
1414_4,26,1,1840.0
1415_4,24,4,1860.0
1416_4,15,1,990.0
1417_4,21,8,3210.0
1418_4,25,2,5839.0
1419_4,23,3,2650.0
1420_4,19,1,410.0
1421_4,18,1,1460.0
1422_4,17,1,769.0
1423_4,17,3,1990.0
1424_4,13,1,1590.0
1425_4,13,1,1733.0
1426_4,18,2,3280.0
1427_4,20,4,2600.0
1428_4,14,3,3530.0
1429_4,22,1,650.0
1430_4,14,1,570.0
1431_4,19,3,1480.0
1432_4,22,2,1680.0
1433_4,14,3,1950.0
1434_4,18,4,3012.0
1435_4,21,1,979.0
1436_4,23,2,4300.0
1437_4,17,2,1010.0
1438_4,15,1,3340.0
1439_4,23,1,1320.0
1440_4,28,2,2510.0
1441_4,23,1,2219.0
1442_4,14,1,370.0
1443_4,19,1,580.0
1444_4,25,1,1551.0
1445_4,29,5,2547.0
1446_4,16,1,150.0
1447_4,18,1,1703.0
1448_4,22,5,3318.0
1449_4,17,3,3660.0
1450_4,17,1,883.0
1451_4,24,1,780.0
1452_4,29,6,5008.0
1453_4,25,2,4220.0
1454_4,18,1,1740.0
1455_4,23,2,4940.0
1456_4,17,1,310.0
1457_4,28,3,2330.0
1458_4,24,1,1441.0
1459_4,19,4,2860.0
1460_4,18,1,290.0
1461_4,25,2,980.0
1462_4,19,1,620.0
1463_4,18,2,2599.0
1464_4,22,2,1784.0
1465_4,15,1,150.0
1466_4,22,2,2202.0
1467_4,19,2,1870.0
1468_4,14,1,2060.0
1469_4,23,3,2850.0
1470_4,17,1,1060.0
1471_4,16,5,2620.0
1472_4,16,4,2680.0
1473_4,16,4,2619.0
1474_4,22,2,1803.0
1475_4,21,4,6048.0
1476_4,26,1,692.0
1477_4,25,4,2270.0
1478_4,20,1,1800.0
1479_4,21,1,120.0
1480_4,25,1,2618.0
1481_4,21,2,2549.0
1482_4,23,2,3050.0
1483_4,26,1,1764.0
1484_4,20,1,500.0
1485_4,25,1,3091.0
1486_4,15,4,2430.0
1487_4,15,2,1210.0
1488_4,17,4,3060.0
1489_4,15,4,2572.0
1490_4,20,1,770.0
1491_4,17,2,1350.0
1492_4,20,2,1809.0
1493_4,14,3,2573.0
1494_4,14,2,2950.0
1495_4,15,5,4010.0
1496_4,17,1,720.0
1497_4,26,4,2832.0
1498_4,23,1,1230.0
1499_4,27,3,2519.0
1500_4,18,1,1260.0
1501_4,29,2,3461.0
1502_4,17,1,1800.0
1503_4,27,1,861.0
1504_4,13,1,1950.0
1505_4,24,1,1440.0
1506_4,21,2,2630.0
1507_4,13,1,1180.0
1508_4,15,2,3185.0
1509_4,20,2,2708.0
1510_4,13,1,750.0
1511_4,19,3,3321.0
1512_4,27,1,650.0
1513_4,18,1,240.0
1514_4,29,8,3100.0
1515_4,27,2,4380.0
1516_4,13,1,650.0
1517_4,18,2,3240.0
1518_4,17,4,5068.0
1519_4,23,2,3150.0
1520_4,24,3,2340.0
1521_4,25,2,3320.0
1522_4,13,1,770.0
1523_4,25,1,1830.0
1524_4,18,1,300.0
1525_4,21,1,3500.0
1526_4,17,1,1920.0
1527_4,14,1,500.0
1528_4,18,1,1400.0
1529_4,23,1,1350.0
1530_4,28,3,4500.0
1531_4,18,3,1763.0
1532_4,27,1,620.0
1533_4,24,1,3690.0
1534_4,22,5,3820.0
1535_4,19,1,1560.0
1536_4,15,3,4910.0
1537_4,20,6,4834.0
1538_4,14,1,2397.0
1539_4,13,2,1440.0
1540_4,20,1,890.0
1541_4,14,4,1460.0
1542_4,17,4,3239.0
1543_4,15,3,4194.0
1544_4,14,1,1320.0
1545_4,22,1,450.0
1546_4,23,1,860.0
1547_4,20,3,2810.0
1548_4,27,2,1900.0
1549_4,17,1,1890.0
1550_4,26,1,540.0
1551_4,18,2,4392.0
1552_4,23,5,5160.0
1553_4,25,1,2131.0
1554_4,14,1,1650.0
1555_4,17,1,2300.0
1556_4,24,4,4560.0
1557_4,17,4,4180.0
1558_4,23,2,2080.0
1559_4,27,8,4860.0
1560_4,17,1,620.0
1561_4,13,1,1780.0
1562_4,23,2,2800.0
1563_4,25,1,420.0
1564_4,17,1,1330.0
1565_4,18,3,2940.0
1566_4,20,4,680.0
1567_4,28,3,4188.0
1568_4,14,3,4982.0
1569_4,26,3,2930.0
1570_4,24,1,700.0
1571_4,14,1,600.0
1572_4,28,1,1960.0
1573_4,23,1,2730.0
1574_4,18,3,4673.0
1575_4,16,1,650.0
1576_4,18,2,4030.0
1577_4,13,1,260.0
1578_4,24,2,2170.0
1579_4,26,1,630.0
1580_4,17,1,730.0
1581_4,24,1,4320.0
1582_4,23,2,4890.0
1583_4,16,4,3000.0
1584_4,25,1,770.0
1585_4,24,1,1120.0
1586_4,19,1,1224.0
1587_4,23,1,2450.0
1588_4,16,2,1668.0
1589_4,19,1,540.0
1590_4,16,1,640.0
1591_4,21,6,4880.0
1592_4,17,3,6390.0
1593_4,26,2,1671.0
1594_4,23,1,1690.0
1595_4,25,3,1840.0
1596_4,17,2,3030.0
1597_4,20,1,1840.0
1598_4,23,1,320.0
1599_4,22,1,700.0
1600_4,24,4,2499.0
1601_4,16,1,1700.0
1602_4,19,2,2480.0
1603_4,27,1,2320.0
1604_4,15,2,1840.0
1605_4,14,3,3570.0
1606_4,13,1,730.0
1607_4,19,1,870.0
1608_4,25,2,4844.0
1609_4,16,4,2670.0
1610_4,14,3,2130.0
1611_4,13,1,1600.0
1612_4,17,1,1232.0
1613_4,18,1,1521.0
1614_4,18,1,890.0
1615_4,25,1,1260.0
1616_4,26,2,2400.0
1617_4,27,2,1810.0
1618_4,23,1,1680.0
1619_4,25,1,3044.0
1620_4,23,2,4350.0
1621_4,19,1,1020.0
1622_4,22,4,5167.0
1623_4,22,2,2770.0
1624_4,26,1,130.0
1625_4,18,1,1930.0
1626_4,27,1,680.0
1627_4,19,2,1710.0
1628_4,22,1,430.0
1629_4,23,1,1280.0
1630_4,23,1,840.0
1631_4,18,1,2500.0
1632_4,22,2,2560.0
1633_4,19,1,790.0
1634_4,19,2,1020.0
1635_4,17,4,2170.0
1636_4,20,4,3209.0
1637_4,17,1,490.0
1638_4,22,4,4497.0
1639_4,17,2,5410.0
1640_4,26,4,2830.0
1641_4,26,1,3390.0
1642_4,22,1,2500.0
1643_4,13,1,490.0
1644_4,26,1,2660.0
1645_4,19,4,4010.0
1646_4,14,2,2890.0
1647_4,25,1,450.0
1648_4,14,2,690.0
1649_4,16,1,2330.0
1650_4,18,3,5800.0
1651_4,21,2,1350.0
1652_4,19,3,2694.0
1653_4,17,4,2329.0
1654_4,18,2,5060.0
1655_4,17,1,700.0
1656_4,27,3,2144.0
1657_4,18,3,4839.0
1658_4,15,5,2140.0
1659_4,14,3,1450.0
1660_4,25,2,1900.0
1661_4,25,2,3090.0
1662_4,29,4,4950.0
1663_4,26,3,3230.0
1664_4,25,1,1870.0
1665_4,23,2,4790.0
1666_4,19,1,1600.0
1667_4,20,2,1100.0
1668_4,26,1,1340.0
1669_4,26,3,2360.0
1670_4,14,4,2350.0
1671_4,18,3,2163.0
1672_4,25,1,1538.0
1673_4,25,1,1010.0
1674_4,13,2,1475.0
1675_4,28,2,2020.0
1676_4,26,1,940.0
1677_4,21,4,3067.0
1678_4,19,1,1500.0
1679_4,17,4,4060.0
1680_4,23,1,1490.0
1681_4,17,1,250.0
1682_4,16,1,490.0
1683_4,22,3,2417.0
1684_4,25,1,2750.0
1685_4,22,1,1551.0
1686_4,25,1,690.0
1687_4,19,1,1770.0
1688_4,18,1,490.0
1689_4,21,2,1820.0
1690_4,19,3,1730.0
1691_4,26,5,5096.0
1692_4,21,1,970.0
1693_4,25,1,2108.0
1694_4,15,1,769.0
1695_4,17,4,3410.0
1696_4,20,2,1830.0
1697_4,25,1,4190.0
1698_4,13,2,1730.0
1699_4,21,2,6980.0
1700_4,27,5,2460.0
1701_4,19,2,880.0
1702_4,14,1,2240.0
1703_4,14,1,2810.0
1704_4,18,1,1150.0
1705_4,16,4,2660.0
1706_4,23,1,470.0
1707_4,20,4,3000.0
1708_4,26,1,1000.0
1709_4,23,1,2180.0
1710_4,27,2,1589.0
1711_4,14,1,650.0
1712_4,21,1,4090.0
1713_4,23,1,900.0
1714_4,15,2,2210.0
1715_4,18,2,1150.0
1716_4,27,1,750.0
1717_4,15,2,870.0
1718_4,14,2,2080.0
1719_4,24,1,360.0
1720_4,25,1,1600.0
1721_4,18,2,2510.0
1722_4,18,3,2300.0
1723_4,25,2,1620.0
1724_4,14,2,1780.0
1725_4,16,1,2090.0
1726_4,18,3,4400.0
1727_4,15,1,2730.0
1728_4,22,1,1700.0
1729_4,18,2,7140.0
1730_4,25,1,1736.0
1731_4,24,2,1320.0
1732_4,25,1,970.0
1733_4,18,1,2040.0
1734_4,19,1,470.0
1735_4,19,2,2540.0
1736_4,23,1,1430.0
1737_4,22,1,600.0
1738_4,19,2,1310.0
1739_4,28,2,1810.0
1740_4,23,1,1920.0
1741_4,25,2,2204.0
1742_4,25,1,645.0
1743_4,23,1,2882.0
1744_4,23,1,1160.0
1745_4,19,3,2490.0
1746_4,17,2,5195.0
1747_4,19,5,4020.0
1748_4,19,4,2500.0
1749_4,24,1,2240.0
1750_4,13,2,1410.0
1751_4,14,2,1770.0
1752_4,15,2,1160.0
1753_4,29,5,2480.0
1754_4,17,1,880.0
1755_4,16,3,2460.0
1756_4,16,2,1270.0
1757_4,17,1,1050.0
1758_4,18,1,1210.0
1759_4,22,3,1400.0
1760_4,13,2,840.0
1761_4,20,4,2340.0
1762_4,20,3,2500.0
1763_4,24,1,1930.0
1764_4,14,1,600.0
1765_4,25,1,520.0
1766_4,19,1,770.0
1767_4,19,1,250.0
1768_4,14,1,1190.0
1769_4,17,2,2672.0
1770_4,25,3,1580.0
1771_4,16,1,1340.0
1772_4,23,2,840.0
1773_4,18,1,650.0
1774_4,17,2,2040.0
1775_4,20,1,2940.0
1776_4,18,2,2370.0
1777_4,26,1,880.0
1778_4,21,5,3340.0
1779_4,24,1,780.0
1780_4,17,1,2157.0
1781_4,19,4,2750.0
1782_4,15,4,3112.0
1783_4,14,3,3850.0
1784_4,24,1,2040.0
1785_4,21,1,1870.0
1786_4,25,2,5377.0
1787_4,27,1,2000.0
1788_4,20,1,1550.0
1789_4,21,3,1790.0
1790_4,24,3,1509.0
1791_4,18,1,2387.0
1792_4,19,4,4876.0
1793_4,25,1,2816.0
1794_4,14,1,490.0
1795_4,24,2,920.0
1796_4,13,1,2770.0
1797_4,22,1,850.0
1798_4,18,1,780.0
1799_4,18,1,1960.0
1800_4,16,1,1240.0
1801_4,27,1,520.0
1802_4,18,4,3960.0
1803_4,25,2,2920.0
1804_4,19,1,800.0
1805_4,22,3,3000.0
1806_4,14,4,3020.0
1807_4,23,1,792.0
1808_4,18,1,2000.0
1809_4,27,2,1930.0
1810_4,23,2,4400.0
1811_4,20,2,1370.0
1812_4,24,1,2860.0
1813_4,27,7,4735.0
1814_4,25,6,2320.0
1815_4,15,1,1930.0
1816_4,15,2,1610.0
1817_4,23,3,4660.0
1818_4,26,1,770.0
1819_4,14,2,1640.0
1820_4,21,2,3230.0
1821_4,17,3,5200.0
1822_4,21,1,1370.0
1823_4,21,1,860.0
1824_4,21,1,630.0
1825_4,15,3,2250.0
1826_4,26,1,700.0
1827_4,14,2,2658.0
1828_4,24,1,1360.0
1829_4,23,1,4980.0
1830_4,28,2,1967.0
1831_4,22,4,3280.0
1832_4,25,1,1070.0
1833_4,19,1,1001.0
1834_4,15,1,2640.0
1835_4,19,2,2550.0
1836_4,17,1,2700.0
1837_4,23,5,4216.0
1838_4,14,2,860.0
1839_4,18,1,1670.0
1840_4,23,1,620.0
1841_4,21,1,1650.0
1842_4,24,1,810.0
1843_4,24,2,2250.0
1844_4,26,2,2093.0
1845_4,23,1,2490.0
1846_4,18,5,4850.0
1847_4,25,1,620.0
1848_4,19,1,500.0
1849_4,29,4,3804.0
1850_4,16,3,4694.0
1851_4,25,1,2380.0
1852_4,17,2,3656.0
1853_4,21,4,2210.0
1854_4,18,1,3340.0
1855_4,14,1,700.0
1856_4,17,2,3347.0
1857_4,15,3,2450.0
1858_4,24,1,720.0
1859_4,23,1,2460.0
1860_4,23,3,4100.0
1861_4,17,2,6390.0
1862_4,19,1,890.0
1863_4,22,1,790.0
1864_4,19,3,3633.0
1865_4,24,2,2860.0
1866_4,25,2,1860.0
1867_4,26,1,620.0
1868_4,17,1,680.0
1869_4,25,1,420.0
1870_4,24,2,3020.0
1871_4,16,3,2540.0
1872_4,20,1,630.0
1873_4,18,1,1531.0
1874_4,19,1,800.0
1875_4,16,1,1060.0
1876_4,19,1,1210.0
1877_4,27,2,2640.0
1878_4,19,2,2140.0
1879_4,18,3,2400.0
1880_4,18,2,3315.0
1881_4,25,2,1040.0
1882_4,15,1,840.0
1883_4,17,1,540.0
1884_4,26,1,1320.0
1885_4,20,1,950.0
1886_4,15,1,692.0
1887_4,23,2,3478.0
1888_4,16,2,1400.0
1889_4,21,4,1860.0
1890_4,17,2,2737.0
1891_4,15,1,1647.0
1892_4,27,1,747.0
1893_4,20,1,1240.0
1894_4,25,3,2754.0
1895_4,22,1,1340.0
1896_4,16,2,2970.0
1897_4,21,1,490.0
1898_4,25,2,2280.0
1899_4,25,1,1571.0
1900_4,15,1,1150.0
1901_4,15,2,2090.0
1902_4,25,2,1830.0
1903_4,29,3,3240.0
1904_4,25,5,4180.0
1905_4,27,1,2140.0
1906_4,24,1,1540.0
1907_4,22,1,570.0
1908_4,24,2,3490.0
1909_4,18,2,1590.0
1910_4,20,4,2590.0
1911_4,23,2,3475.0
1912_4,18,3,1500.0
1913_4,26,1,650.0
1914_4,23,1,1460.0
1915_4,24,4,3520.0
1916_4,21,1,1600.0
1917_4,21,1,1859.0
1918_4,17,1,500.0
1919_4,28,1,1460.0
1920_4,18,2,2271.0
1921_4,26,1,430.0
1922_4,24,1,1380.0
1923_4,24,2,2160.0
1924_4,19,2,460.0
1925_4,27,4,2110.0
1926_4,21,2,680.0
1927_4,17,1,1520.0
1928_4,19,3,2240.0
1929_4,13,1,1460.0
1930_4,21,2,3210.0
1931_4,29,2,5160.0
1932_4,26,1,1098.0
1933_4,21,2,1470.0
1934_4,18,1,350.0
1935_4,24,1,1672.0
1936_4,26,1,840.0
1937_4,18,2,2584.0
1938_4,29,4,6890.0
1939_4,17,4,3930.0
1940_4,16,1,460.0
1941_4,25,3,2695.0
1942_4,28,1,2390.0
1943_4,18,1,1620.0
1944_4,24,1,270.0
1945_4,19,2,4650.0
1946_4,24,1,1400.0
1947_4,24,3,3690.0
1948_4,19,1,800.0
1949_4,17,1,2290.0
1950_4,28,2,1130.0
1951_4,22,2,1090.0
1952_4,13,1,2660.0
1953_4,15,1,4830.0
1954_4,25,2,4420.0
1955_4,21,1,640.0
1956_4,17,2,4090.0
1957_4,28,2,1516.0
1958_4,20,2,4160.0
1959_4,18,2,1584.0
1960_4,14,1,450.0
1961_4,13,1,1350.0
1962_4,18,2,2910.0
1963_4,17,3,3767.0
1964_4,23,2,2430.0
1965_4,17,1,3660.0
1966_4,28,3,3433.0
1967_4,20,4,1800.0
1968_4,15,2,1648.0
1969_4,18,1,420.0
1970_4,13,1,1950.0
1971_4,17,1,1040.0
1972_4,25,1,650.0
1973_4,24,2,2520.0
1974_4,26,3,5642.0
1975_4,16,1,1980.0
1976_4,19,1,630.0
1977_4,20,1,1920.0
1978_4,24,1,2560.0
1979_4,15,1,490.0
1980_4,28,1,1620.0
1981_4,18,1,700.0
1982_4,17,2,2010.0
1983_4,18,2,2810.0
1984_4,19,1,1120.0
1985_4,15,2,1020.0
1986_4,21,2,1080.0
1987_4,13,1,2486.0
1988_4,16,1,390.0
1989_4,24,1,410.0
1990_4,23,1,3420.0
1991_4,17,2,1800.0
1992_4,15,3,2150.0
1993_4,28,2,1420.0
1994_4,19,1,725.0
1995_4,13,1,840.0
1996_4,20,3,2400.0
1997_4,14,1,280.0
1998_4,15,2,870.0
1999_4,26,1,620.0
2000_4,22,1,1700.0
2001_4,18,1,360.0
2002_4,14,2,3160.0
2003_4,15,1,1590.0
2004_4,24,2,2856.0
2005_4,14,1,1598.0
2006_4,17,3,3665.0
2007_4,23,2,7470.0
2008_4,18,2,3370.0
2009_4,17,2,1990.0
2010_4,17,1,1000.0
2011_4,16,2,1395.0
2012_4,17,3,3780.0
2013_4,25,2,2880.0
2014_4,15,1,800.0
2015_4,15,1,1351.0
2016_4,19,4,1920.0
2017_4,18,4,2390.0
2018_4,19,4,2910.0
2019_4,21,2,1250.0
2020_4,24,2,4120.0
2021_4,25,1,900.0
2022_4,24,3,5980.0
2023_4,25,1,1400.0
2024_4,26,1,280.0
2025_4,14,1,1150.0
2026_4,14,2,340.0
2027_4,19,2,560.0
2028_4,21,5,2790.0
2029_4,26,6,700.0
2030_4,18,1,800.0
2031_4,18,1,1360.0
2032_4,25,4,3370.0
2033_4,25,1,700.0
2034_4,25,1,1290.0
2035_4,26,3,2749.0
2036_4,13,2,1580.0
2037_4,28,3,2190.0
2038_4,24,1,820.0
2039_4,24,1,1910.0
2040_4,27,1,200.0
2041_4,13,2,1280.0
2042_4,20,2,4910.0
2043_4,16,3,1330.0
2044_4,17,1,820.0
2045_4,22,1,140.0
2046_4,23,1,890.0
2047_4,18,2,1760.0
2048_4,21,2,640.0
2049_4,24,2,4500.0
2050_4,24,2,8010.0
2051_4,22,1,240.0
2052_4,23,1,1400.0
2053_4,18,2,3960.0
2054_4,22,2,2250.0
2055_4,24,1,2387.0
2056_4,19,1,1570.0
2057_4,25,1,580.0
2058_4,25,1,2390.0
2059_4,24,1,1520.0
2060_4,18,1,3790.0
2061_4,19,1,1700.0
2062_4,21,1,1920.0
2063_4,17,1,1990.0
2064_4,17,3,1210.0
2065_4,25,2,1760.0
2066_4,18,2,840.0
2067_4,19,2,2050.0
2068_4,23,4,3790.0
2069_4,14,2,3590.0
2070_4,18,3,1643.0
2071_4,20,1,1060.0
2072_4,14,1,580.0
2073_4,24,2,2043.0
2074_4,25,1,1661.0
2075_4,26,4,3942.0
2076_4,19,2,1850.0
2077_4,18,2,2738.0
2078_4,27,2,1060.0
2079_4,15,1,810.0
2080_4,25,1,1610.0
2081_4,19,1,1520.0
2082_4,26,3,2820.0
2083_4,24,1,1550.0
2084_4,14,1,3570.0
2085_4,15,3,1834.0
2086_4,17,2,1810.0
2087_4,24,2,1530.0
2088_4,18,3,1090.0
2089_4,26,2,4410.0
2090_4,27,2,2580.0
2091_4,16,4,5580.0
2092_4,14,1,2770.0
2093_4,18,1,1210.0
2094_4,21,3,1800.0
2095_4,27,1,861.0
2096_4,15,5,2400.0
2097_4,24,1,1500.0
2098_4,23,3,3560.0
