cardholder_id,Recency,Frequency,Monetary
1068_0,12,9,9708.0
1069_0,4,3,6780.0
1070_0,3,6,7310.0
1071_0,10,5,9870.0
1072_0,3,6,5400.0
1073_0,1,11,8022.0
1074_0,1,10,6120.0
1075_0,2,9,7380.0
1076_0,3,8,6080.0
1077_0,2,8,4520.0
1078_0,2,6,11240.0
1079_0,9,5,5160.0
1080_0,13,7,3870.0
1081_0,4,11,7510.0
1082_0,9,7,6029.0
1083_0,3,12,9639.0
1084_0,5,8,7050.0
1085_0,4,4,7400.0
1086_0,3,6,8810.0
1087_0,2,5,10754.0
1088_0,3,6,5100.0
1089_0,9,7,4270.0
1090_0,9,6,4843.0
1091_0,3,7,7828.0
1092_0,2,6,9969.0
1093_0,3,11,6019.0
1094_0,13,5,7075.0
1095_0,4,4,6360.0
1096_0,4,9,4700.0
1097_0,2,3,10750.0
1098_0,7,7,4917.0
1099_0,1,3,7185.0
1100_0,13,5,6327.0
1101_0,7,9,3022.0
1102_0,1,7,15097.0
1103_0,6,12,9650.0
1104_0,3,6,4700.0
1105_0,2,9,6162.0
1106_0,11,6,4764.0
1107_0,6,7,4700.0
1108_0,3,10,9521.0
1109_0,2,8,6560.0
1110_0,1,6,5170.0
1111_0,3,5,4750.0
1112_0,1,12,5070.0
1113_0,3,5,4750.0
1114_0,1,9,10548.0
1115_0,3,5,8510.0
1116_0,10,6,5630.0
1117_0,10,12,7369.0
1118_0,1,4,6364.0
1119_0,12,6,4500.0
1120_0,10,4,8201.0
1121_0,3,4,7350.0
1122_0,1,5,4750.0
1123_0,4,5,11088.0
1124_0,7,8,4870.0
1125_0,10,5,7752.0
1126_0,6,6,7570.0
1127_0,5,11,11340.0
1128_0,6,5,4950.0
1129_0,11,11,11080.0
1130_0,7,9,7500.0
1131_0,2,9,9168.0
1132_0,1,6,5188.0
1133_0,4,9,9169.0
1134_0,15,8,9432.0
1135_0,11,4,5640.0
1136_0,22,5,7116.0
1137_0,6,11,9149.0
1138_0,10,3,6500.0
1139_0,6,7,6216.0
1140_0,5,8,4060.0
1141_0,3,7,6317.0
1142_0,3,6,8911.0
1143_0,4,3,7271.0
1144_0,4,5,6660.0
1145_0,15,4,11543.0
1146_0,3,6,9560.0
1147_0,5,2,8400.0
1148_0,2,6,6994.0
1149_0,5,7,10306.0
1150_0,8,6,4500.0
1151_0,5,5,5510.0
1152_0,2,8,8550.0
1153_0,4,9,6570.0
1154_0,1,4,6953.0
1155_0,6,2,10000.0
1156_0,6,14,7900.0
1157_0,2,12,7380.0
1158_0,12,12,10018.0
1159_0,1,6,5660.0
1160_0,4,8,8958.0
1161_0,1,11,11538.0
1162_0,5,5,6870.0
1163_0,4,9,9310.0
1164_0,5,6,5380.0
1165_0,3,6,8620.0
1166_0,3,4,6715.0
1167_0,16,8,5960.0
1168_0,12,5,7175.0
1169_0,6,11,11010.0
1170_0,9,6,4450.0
1171_0,3,9,10688.0
1172_0,4,3,6960.0
1173_0,5,3,7314.0
1174_0,13,2,6620.0
1175_0,1,11,11480.0
1176_0,9,7,4200.0
1177_0,1,9,6745.0
1178_0,4,3,6140.0
1179_0,3,5,8024.0
1180_0,13,5,6510.0
1181_0,8,8,3120.0
1182_0,7,7,10204.0
1183_0,13,13,8099.0
1184_0,18,6,5981.0
1185_0,4,5,6646.0
1186_0,2,6,5170.0
1187_0,13,3,7118.0
1188_0,10,5,7820.0
1189_0,8,12,8660.0
1190_0,11,4,9598.0
1191_0,6,8,4016.0
1192_0,1,12,6610.0
1193_0,2,15,7212.0
1194_0,7,7,13642.0
1195_0,4,5,4940.0
1196_0,17,3,7860.0
1197_0,4,6,8750.0
1198_0,3,7,10752.0
1199_0,11,6,4932.0
1200_0,3,8,5205.0
1201_0,8,9,5710.0
1202_0,5,8,6430.0
1203_0,3,14,8325.0
1204_0,1,13,6208.0
1205_0,12,6,4131.0
1206_0,5,7,4430.0
1207_0,5,8,8722.0
1208_0,8,10,9993.0
1209_0,5,9,7290.0
1210_0,2,2,12420.0
1211_0,2,10,3826.0
1212_0,2,9,5348.0
1213_0,1,8,4250.0
1214_0,4,7,3720.0
1215_0,6,5,8988.0
1216_0,3,9,9304.0
1217_0,2,7,3714.0
1218_0,6,11,9330.0
1219_0,14,6,9780.0
1220_0,11,7,6260.0
1221_0,14,4,5670.0
1222_0,3,10,7090.0
1223_0,6,4,5310.0
1224_0,11,8,6410.0
1225_0,2,9,5983.0
1226_0,23,7,6030.0
1227_0,1,7,4140.0
1228_0,4,12,6440.0
1229_0,4,10,4750.0
1230_0,3,7,5342.0
1231_0,5,13,8550.0
1232_0,16,8,7346.0
1233_0,1,10,6520.0
1234_0,4,5,7380.0
1235_0,4,9,5692.0
1236_0,11,8,7500.0
1237_0,9,3,6510.0
1238_0,11,7,10460.0
1239_0,6,7,4310.0
1240_0,4,4,6100.0
1241_0,3,13,7710.0
1242_0,4,4,5800.0
1243_0,4,6,7720.0
1244_0,1,8,12900.0
1245_0,1,11,6691.0
1246_0,2,12,10060.0
1247_0,6,7,4610.0
1248_0,2,6,6030.0
1249_0,5,4,5550.0
1250_0,3,6,6860.0
1251_0,4,6,6949.0
1252_0,4,10,11130.0
1253_0,10,6,7000.0
1254_0,4,4,6150.0
1255_0,5,6,11528.0
1256_0,10,7,7520.0
1257_0,4,5,7280.0
1258_0,5,8,7030.0
1259_0,2,7,3410.0
1260_0,1,6,4140.0
1261_0,4,4,7430.0
1262_0,34,8,9390.0
1263_0,9,7,7830.0
1264_0,3,9,7060.0
1265_0,3,12,8683.0
1266_0,5,8,10978.0
1267_0,9,3,6150.0
1268_0,10,5,9760.0
1269_0,2,6,5974.0
1270_0,1,8,5500.0
1271_0,3,10,7890.0
1272_0,17,3,7211.0
1273_0,7,6,4272.0
1274_0,5,7,16410.0
1275_0,4,4,10320.0
1276_0,14,7,4430.0
1277_0,3,8,14501.0
1278_0,18,7,5360.0
1279_0,16,10,13073.0
1280_0,7,12,8870.0
1281_0,5,11,7190.0
1282_0,1,13,7782.0
1283_0,3,4,8505.0
1284_0,4,5,4900.0
1285_0,7,7,4470.0
1286_0,3,3,8302.0
1287_0,7,6,4266.0
1288_0,5,6,7434.0
1289_0,4,3,7170.0
1290_0,5,6,4630.0
1291_0,11,6,8762.0
1292_0,4,8,3920.0
1293_0,7,5,4901.0
1294_0,2,7,6480.0
1295_0,4,11,7760.0
1296_0,2,5,5774.0
1297_0,5,6,7510.0
1298_0,1,8,6360.0
1299_0,6,6,4698.0
1300_0,3,8,9080.0
1301_0,2,7,6910.0
1302_0,5,5,6300.0
1303_0,6,5,4940.0
1304_0,4,3,6080.0
1305_0,2,9,7127.0
1306_0,2,5,5865.0
1307_0,2,9,9290.0
1308_0,4,11,7421.0
1309_0,2,13,9394.0
1310_0,10,5,5660.0
1311_0,7,8,11736.0
1312_0,2,12,4689.0
1313_0,2,5,7224.0
1314_0,5,7,4350.0
1315_0,6,7,4967.0
1316_0,4,3,6870.0
1317_0,10,10,11580.0
1318_0,4,3,6975.0
1319_0,5,6,6230.0
1320_0,4,6,9306.0
1321_0,23,5,9754.0
1322_0,2,12,8530.0
1323_0,7,11,9292.0
1324_0,3,5,5300.0
1325_0,3,4,5444.0
1326_0,4,5,8198.0
1327_0,10,6,7135.0
1328_0,13,7,4120.0
1329_0,3,6,5404.0
1330_0,10,4,9270.0
1331_0,8,6,4812.0
1332_0,4,6,5883.0
1333_0,2,11,8210.0
1334_0,8,5,6920.0
1335_0,5,10,5649.0
1336_0,4,6,4620.0
1337_0,3,8,11270.0
1338_0,1,5,5414.0
1339_0,10,3,6295.0
1340_0,4,4,7820.0
1341_0,22,5,8101.0
1342_0,17,5,7034.0
1343_0,2,6,8495.0
1344_0,21,4,7970.0
1345_0,12,6,11622.0
1346_0,10,3,5961.0
1347_0,2,5,6040.0
1348_0,1,5,8190.0
1349_0,9,7,9518.0
1350_0,4,7,13150.0
1351_0,9,4,5470.0
1352_0,6,3,6010.0
1353_0,13,7,6430.0
1354_0,17,5,7309.0
1355_0,3,9,5700.0
1356_0,1,6,4173.0
1357_0,10,4,5890.0
1358_0,7,6,6764.0
1359_0,9,9,9521.0
1360_0,1,7,5000.0
1361_0,6,9,7270.0
1362_0,10,2,6630.0
1363_0,7,9,4860.0
1364_0,18,4,7910.0
1365_0,1,6,4265.0
1366_0,2,8,14390.0
1367_0,5,10,9140.0
1368_0,14,4,10916.0
1369_0,15,7,4890.0
1370_0,3,5,10622.0
1371_0,2,9,5475.0
1372_0,11,4,5880.0
1373_0,19,7,12080.0
1374_0,2,8,10300.0
1375_0,7,7,7922.0
1376_0,5,9,6360.0
1377_0,6,6,5300.0
1378_0,2,7,5604.0
1379_0,15,12,10636.0
1380_0,1,14,7935.0
1381_0,13,4,5710.0
1382_0,5,13,7340.0
1383_0,3,5,4914.0
1384_0,13,8,5590.0
1385_0,4,9,6980.0
1386_0,12,5,5460.0
1387_0,8,7,3832.0
1388_0,10,6,4010.0
1389_0,27,14,7210.0
1390_0,2,13,7990.0
1391_0,6,5,5750.0
1392_0,3,6,6324.0
1393_0,16,5,8017.0
1394_0,9,8,5061.0
1395_0,4,3,6475.0
1396_0,5,6,5960.0
1397_0,6,2,12480.0
1398_0,2,6,6630.0
1399_0,5,12,5640.0
1400_0,2,13,5908.0
1401_0,5,9,8591.0
1402_0,5,6,4990.0
1403_0,3,12,9245.0
1404_0,3,5,6260.0
1405_0,1,5,5289.0
1406_0,5,8,11010.0
1407_0,7,10,6707.0
1408_0,4,3,7565.0
1409_0,3,8,7000.0
1410_0,3,7,4220.0
1411_0,1,13,7850.0
1412_0,7,3,7430.0
1413_0,3,6,8722.0
1414_0,2,4,5980.0
1415_0,6,10,6976.0
1416_0,4,9,3540.0
1417_0,3,10,8600.0
1418_0,5,9,5687.0
1419_0,5,5,7080.0
1420_0,3,9,11987.0
1421_0,2,4,7380.0
1422_0,16,9,7402.0
1423_0,2,6,4105.0
1424_0,9,9,6722.0
1425_0,8,6,4230.0
1426_0,3,9,9260.0
1427_0,2,6,8390.0
1428_0,5,10,4760.0
1429_0,4,7,11010.0
1430_0,6,12,7826.0
1431_0,15,6,4970.0
1432_0,3,4,5851.0
1433_0,6,11,7153.0
1434_0,10,4,10628.0
1435_0,2,4,7890.0
1436_0,10,7,7153.0
1437_0,10,3,6240.0
1438_0,7,9,9127.0
1439_0,3,8,4310.0
1440_0,4,7,5200.0
1441_0,6,5,6200.0
1442_0,3,8,4800.0
1443_0,4,3,6040.0
1444_0,6,4,5430.0
1445_0,3,9,13565.0
1446_0,1,10,9746.0
1447_0,10,6,7015.0
1448_0,4,5,8018.0
1449_0,3,10,7233.0
1450_0,4,3,6060.0
1451_0,8,9,11527.0
1452_0,10,9,6220.0
1453_0,1,6,7300.0
1454_0,1,8,4110.0
1455_0,3,4,5990.0
1456_0,9,7,5138.0
1457_0,11,7,8050.0
1458_0,1,15,5250.0
1459_0,6,9,6549.0
1460_0,3,5,10590.0
1461_0,8,4,7306.0
1462_0,4,9,13730.0
1463_0,4,2,10000.0
1464_0,3,7,9680.0
1465_0,6,4,6220.0
1466_0,7,9,5234.0
1467_0,6,7,3891.0
1468_0,11,7,5509.0
1469_0,2,9,7974.0
1470_0,5,8,10980.0
1471_0,22,7,8664.0
1472_0,2,10,9710.0
1473_0,19,8,10051.0
1474_0,5,4,6948.0
1475_0,5,8,7980.0
1476_0,18,9,4340.0
1477_0,2,5,6360.0
1478_0,2,7,3699.0
1479_0,5,7,9480.0
1480_0,17,2,8030.0
1481_0,1,9,5764.0
1482_0,9,6,5510.0
1483_0,2,7,5310.0
1484_0,9,9,5780.0
1485_0,14,4,6060.0
1486_0,5,6,5236.0
1487_0,3,12,7530.0
1488_0,8,4,6720.0
1489_0,4,5,6920.0
1490_0,7,3,6940.0
1491_0,1,10,7436.0
1492_0,3,5,5753.0
1493_0,3,11,6947.0
1494_0,7,10,8970.0
1495_0,1,8,4140.0
1496_0,5,8,7479.0
1497_0,18,4,6110.0
1498_0,2,10,6816.0
1499_0,20,11,8300.0
1500_0,1,5,6430.0
1501_0,1,6,10783.0
1502_0,5,9,6850.0
1503_0,2,7,3821.0
1504_0,2,10,7365.0
1505_0,17,6,9477.0
1506_0,3,13,8417.0
1507_0,13,9,7104.0
1508_0,10,5,9640.0
1509_0,11,6,5040.0
1510_0,2,6,8390.0
1511_0,1,11,8221.0
1512_0,3,14,7649.0
1513_0,2,7,3984.0
1514_0,4,13,6838.0
1515_0,4,5,8940.0
1516_0,6,11,8991.0
1517_0,2,7,3684.0
1518_0,4,4,5720.0
1519_0,1,9,5950.0
1520_0,4,10,5990.0
1521_0,18,4,7640.0
1522_0,15,7,8011.0
1523_0,6,4,7310.0
1524_0,28,5,7610.0
1525_0,8,10,10550.0
1526_0,2,5,6370.0
1527_0,6,9,7320.0
1528_0,2,11,12020.0
1529_0,3,2,7150.0
1530_0,11,5,6420.0
1531_0,16,8,7540.0
1532_0,4,6,5717.0
1533_0,10,8,11314.0
1534_0,7,2,7364.0
1535_0,2,8,5110.0
1536_0,3,11,5360.0
1537_0,1,11,2860.0
1538_0,24,3,8330.0
1539_0,23,8,7840.0
1540_0,12,5,5385.0
1541_0,23,9,9173.0
1542_0,8,5,5426.0
1543_0,3,8,11990.0
1544_0,3,6,7949.0
1545_0,10,6,5394.0
1546_0,2,9,5400.0
1547_0,10,4,5449.0
1548_0,10,5,6940.0
1549_0,7,7,5618.0
1550_0,2,6,4370.0
1551_0,4,6,4330.0
1552_0,10,9,8143.0
1553_0,7,7,5347.0
1554_0,3,11,10900.0
1555_0,4,5,5460.0
1556_0,4,5,6103.0
1557_0,1,9,3460.0
1558_0,6,6,5990.0
1559_0,7,4,6191.0
1560_0,2,7,4870.0
1561_0,4,6,4210.0
1562_0,2,10,4360.0
1563_0,6,12,3340.0
1564_0,3,7,5338.0
1565_0,4,6,4790.0
1566_0,27,8,9940.0
1567_0,8,5,5100.0
1568_0,6,8,5523.0
1569_0,5,4,8200.0
1570_0,4,4,7721.0
1571_0,6,10,13644.0
1572_0,20,6,8890.0
1573_0,4,8,5470.0
1574_0,3,9,7914.0
1575_0,2,8,7220.0
1576_0,2,7,6170.0
1577_0,14,9,6780.0
1578_0,11,9,3170.0
1579_0,22,16,5920.0
1580_0,13,7,9980.0
1581_0,6,7,15800.0
1582_0,2,5,5050.0
1583_0,1,8,4770.0
1584_0,5,8,5768.0
1585_0,3,4,6620.0
1586_0,4,14,7298.0
1587_0,6,7,12832.0
1588_0,9,9,7910.0
1589_0,12,8,8510.0
1590_0,7,4,5580.0
1591_0,3,6,11170.0
1592_0,4,7,7510.0
1593_0,2,12,5380.0
1594_0,7,12,6594.0
1595_0,13,7,3370.0
1596_0,7,7,3888.0
1597_0,21,6,6949.0
1598_0,13,4,5943.0
1599_0,2,13,8216.0
1600_0,2,9,8278.0
1601_0,7,8,4308.0
1602_0,2,11,9780.0
1603_0,11,2,6640.0
1604_0,6,7,7076.0
1605_0,26,5,8119.0
1606_0,3,4,9170.0
1607_0,3,8,4876.0
1608_0,5,6,4860.0
1609_0,5,5,10215.0
1610_0,2,6,7997.0
1611_0,9,8,5160.0
1612_0,4,6,4998.0
1613_0,3,8,5410.0
1614_0,2,7,7690.0
1615_0,16,8,8707.0
1616_0,4,8,8399.0
1617_0,3,11,7430.0
1618_0,3,10,4440.0
1619_0,7,7,9223.0
1620_0,3,13,6310.0
1621_0,2,7,11198.0
1622_0,4,10,4957.0
1623_0,5,6,10490.0
1624_0,3,8,9108.0
1625_0,7,9,9330.0
1626_0,6,7,3390.0
1627_0,13,6,4687.0
1628_0,2,13,8630.0
1629_0,6,5,6840.0
1630_0,2,7,4462.0
1631_0,15,9,7052.0
1632_0,9,9,12497.0
1633_0,17,7,5940.0
1634_0,5,8,14660.0
1635_0,3,5,6510.0
1636_0,1,11,10373.0
1637_0,12,3,7820.0
1638_0,1,11,6160.0
1639_0,10,6,4350.0
1640_0,1,8,6230.0
1641_0,2,4,8368.0
1642_0,14,6,7980.0
1643_0,2,2,9148.0
1644_0,10,5,5046.0
1645_0,2,4,6692.0
1646_0,2,12,7520.0
1647_0,16,7,11900.0
1648_0,3,8,7470.0
1649_0,6,9,7820.0
1650_0,8,6,7430.0
1651_0,1,4,7380.0
1652_0,3,6,7870.0
1653_0,5,7,6550.0
1654_0,16,7,5580.0
1655_0,20,5,6027.0
1656_0,3,11,10811.0
1657_0,4,10,6980.0
1658_0,10,13,8590.0
1659_0,3,9,4860.0
1660_0,10,4,8630.0
1661_0,1,7,9529.0
1662_0,4,7,3820.0
1663_0,1,8,4150.0
1664_0,1,9,7264.0
1665_0,2,10,9203.0
1666_0,8,8,6484.0
1667_0,5,8,7400.0
1668_0,7,7,7169.0
1669_0,13,6,5970.0
1670_0,10,10,9371.0
1671_0,1,7,7270.0
1672_0,7,6,7400.0
1673_0,6,7,4290.0
1674_0,21,3,9950.0
1675_0,1,12,5920.0
1676_0,4,7,3280.0
1677_0,9,6,9779.0
1678_0,5,7,5730.0
1679_0,11,4,5860.0
1680_0,3,6,4920.0
1681_0,17,4,6350.0
1682_0,4,9,6496.0
1683_0,3,8,8980.0
1684_0,3,7,7276.0
1685_0,4,5,6250.0
1686_0,6,8,2895.0
1687_0,7,6,4370.0
1688_0,15,3,7270.0
1689_0,3,6,6320.0
1690_0,6,3,6600.0
1691_0,6,6,14474.0
1692_0,2,11,7100.0
1693_0,7,6,5930.0
1694_0,3,4,9520.0
1695_0,2,13,9740.0
1696_0,3,5,9730.0
1697_0,10,5,4990.0
1698_0,4,7,4089.0
1699_0,1,8,6030.0
1700_0,5,11,12201.0
1701_0,5,8,5360.0
1702_0,6,6,4770.0
1703_0,5,8,8536.0
1704_0,3,5,10243.0
1705_0,1,11,8990.0
1706_0,2,8,9080.0
1707_0,2,12,6000.0
1708_0,2,7,4710.0
1709_0,17,4,6679.0
1710_0,8,11,7770.0
1711_0,18,3,7100.0
1712_0,3,9,11390.0
1713_0,11,7,5760.0
1714_0,2,7,4954.0
1715_0,1,6,8800.0
1716_0,2,13,3584.0
1717_0,7,4,7120.0
1718_0,8,6,9250.0
1719_0,6,8,5370.0
1720_0,8,6,7640.0
1721_0,5,6,5287.0
1722_0,7,3,8600.0
1723_0,14,6,13360.0
1724_0,3,3,6257.0
1725_0,4,13,8050.0
1726_0,10,6,3939.0
1727_0,6,8,9174.0
1728_0,10,6,8233.0
1729_0,3,7,4300.0
1730_0,3,7,3640.0
1731_0,9,11,6841.0
1732_0,11,4,7230.0
1733_0,6,9,5288.0
1734_0,3,9,4760.0
1735_0,5,4,5720.0
1736_0,2,6,4430.0
1737_0,7,11,7520.0
1738_0,3,6,6100.0
1739_0,1,12,4310.0
1740_0,2,8,7702.0
1741_0,10,3,7730.0
1742_0,2,8,5687.0
1743_0,29,6,7405.0
1744_0,3,3,6150.0
1745_0,3,14,6170.0
1746_0,10,4,6359.0
1747_0,11,8,10606.0
1748_0,3,7,11220.0
1749_0,12,7,5750.0
1750_0,4,7,7420.0
1751_0,1,9,8112.0
1752_0,13,7,5100.0
1753_0,5,8,3960.0
1754_0,10,8,11780.0
1755_0,4,4,7033.0
1756_0,12,12,6942.0
1757_0,1,8,6236.0
1758_0,6,4,12882.0
1759_0,2,10,4990.0
1760_0,10,2,10613.0
1761_0,3,7,9179.0
1762_0,4,8,6130.0
1763_0,5,7,6250.0
1764_0,3,10,13110.0
1765_0,5,9,6026.0
1766_0,18,3,6990.0
1767_0,12,5,10548.0
1768_0,15,7,6175.0
1769_0,3,7,8130.0
1770_0,7,6,6028.0
1771_0,8,7,3500.0
1772_0,4,4,6441.0
1773_0,4,5,5980.0
1774_0,1,7,4340.0
1775_0,3,8,6019.0
1776_0,3,5,6590.0
1777_0,2,6,6340.0
1778_0,14,5,11173.0
1779_0,6,7,6742.0
1780_0,12,11,7576.0
1781_0,5,12,10171.0
1782_0,4,5,4850.0
1783_0,3,3,8807.0
1784_0,5,9,7460.0
1785_0,2,6,11880.0
1786_0,3,7,9920.0
1787_0,12,6,17121.0
1788_0,27,7,10161.0
1789_0,19,5,6348.0
1790_0,8,8,7460.0
1791_0,5,6,6420.0
1792_0,6,6,5470.0
1793_0,7,5,5320.0
1794_0,3,5,6320.0
1795_0,7,4,8070.0
1796_0,8,7,3368.0
1797_0,5,11,6610.0
1798_0,2,6,4268.0
1799_0,1,6,9540.0
1800_0,1,7,7690.0
1801_0,1,13,7500.0
1802_0,12,5,5080.0
1803_0,3,7,4450.0
1804_0,1,7,3820.0
1805_0,1,8,9600.0
1806_0,7,8,6620.0
1807_0,23,5,7640.0
1808_0,14,9,4820.0
1809_0,1,7,6409.0
1810_0,3,7,8116.0
1811_0,12,9,9270.0
1812_0,9,10,7885.0
1813_0,5,4,5402.0
1814_0,6,6,9211.0
1815_0,25,4,8460.0
1816_0,6,5,9760.0
1817_0,11,4,10762.0
1818_0,5,6,9671.0
1819_0,3,9,4370.0
1820_0,2,12,8970.0
1821_0,5,6,4961.0
1822_0,2,8,4350.0
1823_0,15,5,6255.0
1824_0,5,6,4320.0
1825_0,1,13,9437.0
1826_0,15,3,6420.0
1827_0,5,10,6640.0
1828_0,4,10,6210.0
1829_0,27,7,11390.0
1830_0,14,5,4950.0
1831_0,2,12,10610.0
1832_0,1,7,4470.0
1833_0,2,5,5317.0
1834_0,3,8,6450.0
1835_0,2,3,9425.0
1836_0,6,5,5590.0
1837_0,7,7,6878.0
1838_0,2,13,9060.0
1839_0,2,9,5767.0
1840_0,4,5,4824.0
1841_0,11,5,4941.0
1842_0,3,2,10000.0
1843_0,9,13,7230.0
1844_0,6,11,12089.0
1845_0,8,6,10480.0
1846_0,7,7,13384.0
1847_0,4,9,8932.0
1848_0,1,11,8460.0
1849_0,11,5,9770.0
1850_0,5,12,5270.0
1851_0,3,3,9010.0
1852_0,4,5,12110.0
1853_0,25,12,6300.0
1854_0,8,13,8767.0
1855_0,23,5,9855.0
1856_0,2,9,6552.0
1857_0,2,11,5080.0
1858_0,5,6,5625.0
1859_0,17,3,7753.0
1860_0,10,9,5460.0
1861_0,3,7,3460.0
1862_0,3,7,5729.0
1863_0,3,6,7750.0
1864_0,3,6,5380.0
1865_0,1,4,7078.0
1866_0,7,8,3210.0
1867_0,8,4,6071.0
1868_0,10,5,4700.0
1869_0,10,3,6311.0
1870_0,2,8,6058.0
1871_0,3,10,9220.0
1872_0,5,10,6600.0
1873_0,4,10,9280.0
1874_0,9,8,5890.0
1875_0,3,4,8260.0
1876_0,7,6,7187.0
1877_0,4,9,7890.0
1878_0,1,8,6901.0
1879_0,4,9,11340.0
1880_0,4,3,8587.0
1881_0,4,8,7870.0
1882_0,13,5,12085.0
1883_0,2,8,6913.0
1884_0,12,8,12340.0
1885_0,1,6,4450.0
1886_0,2,10,5839.0
1887_0,9,2,7320.0
1888_0,16,6,5750.0
1889_0,3,7,5830.0
1890_0,6,10,6540.0
1891_0,16,6,6108.0
1892_0,3,11,5731.0
1893_0,7,6,9580.0
1894_0,2,7,4140.0
1895_0,5,6,4807.0
1896_0,2,8,6920.0
1897_0,3,4,8437.0
1898_0,2,5,10690.0
1899_0,2,10,10820.0
1900_0,4,6,6550.0
1901_0,8,5,8290.0
1902_0,5,5,4860.0
1903_0,8,9,9560.0
1904_0,1,10,9710.0
1905_0,2,7,8775.0
1906_0,13,5,5657.0
1907_0,1,7,4712.0
1908_0,32,4,9998.0
1909_0,25,8,7100.0
1910_0,10,11,2520.0
1911_0,17,6,9691.0
1912_0,2,9,5169.0
1913_0,2,5,10090.0
1914_0,11,3,7405.0
1915_0,5,6,5236.0
1916_0,5,6,7245.0
1917_0,3,3,6480.0
1918_0,6,3,9950.0
1919_0,18,8,8429.0
1920_0,3,7,11540.0
1921_0,11,8,7429.0
1922_0,6,8,4330.0
1923_0,10,4,5520.0
1924_0,6,6,4508.0
1925_0,1,7,7734.0
1926_0,21,11,5730.0
1927_0,7,5,6550.0
1928_0,5,4,5360.0
1929_0,5,5,7690.0
1930_0,6,7,9784.0
1931_0,1,6,4970.0
1932_0,23,5,7524.0
1933_0,8,3,12520.0
1934_0,9,4,5850.0
1935_0,10,6,9090.0
1936_0,7,7,5640.0
1937_0,2,12,2890.0
1938_0,3,6,7669.0
1939_0,2,5,7030.0
1940_0,5,7,5275.0
1941_0,4,9,4740.0
1942_0,3,11,4960.0
1943_0,21,5,9560.0
1944_0,2,10,5430.0
1945_0,6,6,8192.0
1946_0,4,3,9247.0
1947_0,10,4,8140.0
1948_0,1,5,5610.0
1949_0,1,12,10770.0
1950_0,6,10,7716.0
1951_0,2,6,4536.0
1952_0,3,5,9352.0
1953_0,2,9,6766.0
1954_0,15,5,7960.0
1955_0,2,4,5400.0
1956_0,9,5,11820.0
1957_0,5,5,5703.0
1958_0,1,7,8860.0
1959_0,21,6,11062.0
1960_0,22,9,7150.0
1961_0,10,6,7860.0
1962_0,1,7,8955.0
1963_0,4,2,6980.0
1964_0,17,5,8210.0
1965_0,2,16,1600.0
1966_0,4,3,7180.0
1967_0,4,4,9356.0
1968_0,6,7,5939.0
1969_0,10,8,6190.0
1970_0,13,5,4781.0
1971_0,2,7,6850.0
1972_0,22,8,11660.0
1973_0,2,9,9020.0
1974_0,3,6,8600.0
1975_0,5,7,8624.0
1976_0,12,9,5360.0
1977_0,5,10,5845.0
1978_0,12,10,6290.0
1979_0,1,9,8122.0
1980_0,10,6,7820.0
1981_0,4,5,5346.0
1982_0,2,7,6570.0
1983_0,12,5,5500.0
1984_0,3,5,10087.0
1985_0,3,5,8880.0
1986_0,4,9,9464.0
1987_0,4,5,7340.0
1988_0,10,7,4430.0
1989_0,2,8,5334.0
1990_0,10,9,4946.0
1991_0,8,10,2000.0
1992_0,3,8,4270.0
1993_0,1,10,5880.0
1994_0,5,9,6800.0
1995_0,8,11,8368.0
1996_0,3,7,4800.0
1997_0,1,8,4770.0
1998_0,3,5,5430.0
1999_0,1,4,9160.0
2000_0,8,7,6840.0
2001_0,4,2,6810.0
2002_0,8,3,11000.0
2003_0,13,4,7800.0
2004_0,4,10,13562.0
2005_0,4,6,4311.0
2006_0,3,4,6594.0
2007_0,5,4,9999.0
2008_0,9,6,5750.0
2009_0,2,6,6400.0
2010_0,29,8,11697.0
2011_0,3,8,5900.0
2012_0,3,12,7834.0
2013_0,6,9,5240.0
2014_0,3,2,6981.0
2015_0,3,4,7160.0
2016_0,5,4,6284.0
2017_0,16,8,8540.0
2018_0,7,7,4600.0
2019_0,2,7,5120.0
2020_0,5,4,8019.0
2021_0,10,3,6430.0
2022_0,4,7,11084.0
2023_0,3,8,11430.0
2024_0,4,5,6580.0
2025_0,7,10,7013.0
2026_0,4,5,6420.0
2027_0,8,4,5802.0
2028_0,2,6,6850.0
2029_0,6,7,6838.0
2030_0,2,5,6053.0
2031_0,4,8,4661.0
2032_0,1,5,6471.0
2033_0,6,6,5450.0
2034_0,4,4,10839.0
2035_0,1,10,9340.0
2036_0,13,4,7480.0
2037_0,15,6,6656.0
2038_0,4,8,5250.0
2039_0,6,7,4750.0
2040_0,3,11,9651.0
2041_0,2,9,8110.0
2042_0,10,6,10172.0
2043_0,5,1,10000.0
2044_0,7,6,10539.0
2045_0,10,5,8400.0
2046_0,9,9,4230.0
2047_0,7,7,5732.0
2048_0,8,3,7060.0
2049_0,5,6,6615.0
2050_0,2,13,9680.0
2051_0,11,4,7050.0
2052_0,20,6,11270.0
2053_0,2,9,6940.0
2054_0,6,3,7440.0
2055_0,8,9,6400.0
2056_0,10,9,10697.0
2057_0,13,4,5310.0
2058_0,11,6,5120.0
2059_0,1,6,4700.0
2060_0,3,7,9460.0
2061_0,2,15,6660.0
2062_0,3,7,12876.0
2063_0,5,6,7314.0
2064_0,13,4,5510.0
2065_0,8,12,9570.0
