cardholder_id,Recency,Frequency,Monetary
1080_3,1,4,2740.0
1081_3,11,1,1110.0
1082_3,12,2,3080.0
1083_3,9,1,1420.0
1084_3,1,2,1471.0
1085_3,12,1,720.0
1086_3,10,3,2390.0
1087_3,12,1,2500.0
1088_3,12,5,4045.0
1089_3,2,1,1140.0
1090_3,12,3,2180.0
1091_3,10,1,490.0
1092_3,7,3,2744.0
1093_3,4,1,3230.0
1094_3,10,2,1840.0
1095_3,8,2,2940.0
1096_3,1,2,1240.0
1097_3,3,2,1390.0
1098_3,1,2,2760.0
1099_3,2,1,1310.0
1100_3,8,1,1930.0
1101_3,9,1,2460.0
1102_3,14,4,4764.0
1103_3,10,1,1330.0
1104_3,3,3,5350.0
1105_3,3,1,3600.0
1106_3,10,1,1690.0
1107_3,2,2,5290.0
1108_3,1,4,2790.0
1109_3,11,1,594.0
1110_3,5,5,3310.0
1111_3,5,5,3390.0
1112_3,11,4,4768.0
1113_3,5,3,1520.0
1114_3,4,1,380.0
1115_3,11,1,970.0
1116_3,6,2,2026.0
1117_3,4,1,1518.0
1118_3,12,3,2860.0
1119_3,7,3,2470.0
1120_3,3,2,4420.0
1121_3,4,1,3960.0
1122_3,11,3,2514.0
1123_3,10,2,2930.0
1124_3,3,2,5830.0
1125_3,3,2,3739.0
1126_3,10,2,3300.0
1127_3,6,2,2530.0
1128_3,4,2,1710.0
1129_3,8,1,1298.0
1130_3,2,2,890.0
1131_3,7,3,2836.0
1132_3,6,2,1270.0
1133_3,7,1,1140.0
1134_3,6,3,450.0
1135_3,3,1,1584.0
1136_3,10,1,1749.0
1137_3,7,4,4940.0
1138_3,12,2,6130.0
1139_3,10,4,3512.0
1140_3,13,3,1955.0
1141_3,6,4,2060.0
1142_3,12,1,6420.0
1143_3,7,4,1750.0
1144_3,3,2,2250.0
1145_3,4,2,880.0
1146_3,8,2,3199.0
1147_3,2,1,5000.0
1148_3,3,7,3050.0
1149_3,4,1,1110.0
1150_3,2,4,4740.0
1151_3,10,1,2150.0
1152_3,11,1,730.0
1153_3,4,1,1780.0
1154_3,3,2,2860.0
1155_3,11,1,2230.0
1156_3,8,2,5573.0
1157_3,5,1,620.0
1158_3,13,4,2310.0
1159_3,11,2,2873.0
1160_3,5,4,3182.0
1161_3,6,5,4220.0
1162_3,6,1,5000.0
1163_3,6,3,5836.0
1164_3,10,1,610.0
1165_3,6,2,2409.0
1166_3,5,5,2260.0
1167_3,1,2,5320.0
1168_3,5,3,5310.0
1169_3,8,1,879.0
1170_3,2,4,975.0
1171_3,10,1,1254.0
1172_3,12,3,2010.0
1173_3,6,2,870.0
1174_3,10,4,4920.0
1175_3,6,3,2100.0
1176_3,4,1,1820.0
1177_3,9,3,3510.0
1178_3,10,1,780.0
1179_3,10,1,769.0
1180_3,3,1,870.0
1181_3,7,4,2799.0
1182_3,5,2,3120.0
1183_3,5,4,4066.0
1184_3,2,5,3780.0
1185_3,3,1,1500.0
1186_3,5,1,5000.0
1187_3,5,4,3080.0
1188_3,5,1,780.0
1189_3,13,4,1970.0
1190_3,5,3,2099.0
1191_3,4,1,960.0
1192_3,12,2,630.0
1193_3,3,3,2259.0
1194_3,11,2,3640.0
1195_3,2,3,2870.0
1196_3,2,2,1720.0
1197_3,6,2,2806.0
1198_3,3,4,5230.0
1199_3,12,1,580.0
1200_3,1,1,1428.0
1201_3,5,2,2698.0
1202_3,10,2,1850.0
1203_3,4,1,2490.0
1204_3,6,4,2520.0
1205_3,2,2,2140.0
1206_3,2,3,2076.0
1207_3,4,4,3330.0
1208_3,1,5,3420.0
1209_3,2,2,3280.0
1210_3,5,7,2700.0
1211_3,6,1,630.0
1212_3,10,4,2795.0
1213_3,2,2,1460.0
1214_3,13,2,1960.0
1215_3,8,1,600.0
1216_3,2,2,1080.0
1217_3,4,3,4800.0
1218_3,6,3,920.0
1219_3,1,4,5290.0
1220_3,8,3,4581.0
1221_3,11,2,3492.0
1222_3,12,3,3840.0
1223_3,13,2,3730.0
1224_3,5,4,2820.0
1225_3,7,2,1442.0
1226_3,6,4,4475.0
1227_3,6,4,1830.0
1228_3,11,3,3916.0
1229_3,11,2,1460.0
1230_3,4,3,1570.0
1231_3,6,1,1404.0
1232_3,12,2,1924.0
1233_3,3,1,3570.0
1234_3,11,3,3180.0
1235_3,5,1,780.0
1236_3,7,2,2150.0
1237_3,1,1,1639.0
1238_3,3,1,3520.0
1239_3,11,2,2080.0
1240_3,7,2,1472.0
1241_3,11,2,2140.0
1242_3,3,2,6080.0
1243_3,4,2,3690.0
1244_3,5,3,5120.0
1245_3,3,5,4580.0
1246_3,13,4,2250.0
1247_3,7,1,680.0
1248_3,1,4,2080.0
1249_3,5,6,3050.0
1250_3,5,2,1890.0
1251_3,11,4,3260.0
1252_3,3,1,1170.0
1253_3,12,1,580.0
1254_3,4,3,1570.0
1255_3,9,1,1790.0
1256_3,3,1,770.0
1257_3,13,2,2290.0
1258_3,5,2,2460.0
1259_3,5,3,1890.0
1260_3,9,2,1660.0
1261_3,3,1,1681.0
1262_3,4,1,1410.0
1263_3,12,2,3320.0
1264_3,1,4,2494.0
1265_3,5,1,830.0
1266_3,4,2,2250.0
1267_3,8,3,3740.0
1268_3,3,5,3020.0
1269_3,8,3,2940.0
1270_3,6,1,750.0
1271_3,11,1,1570.0
1272_3,1,6,2230.0
1273_3,12,3,5450.0
1274_3,10,2,970.0
1275_3,3,1,3490.0
1276_3,2,5,2870.0
1277_3,1,5,4600.0
1278_3,8,2,2158.0
1279_3,5,4,2430.0
1280_3,4,3,4941.0
1281_3,5,2,1220.0
1282_3,11,1,900.0
1283_3,12,4,5100.0
1284_3,1,5,3419.0
1285_3,13,3,3320.0
1286_3,7,1,692.0
1287_3,2,3,2820.0
1288_3,12,3,2330.0
1289_3,9,4,2250.0
1290_3,13,2,3935.0
1291_3,6,5,2330.0
1292_3,5,3,1330.0
1293_3,4,3,2030.0
1294_3,2,2,5580.0
1295_3,4,5,1390.0
1296_3,2,2,3530.0
1297_3,4,2,3720.0
1298_3,2,2,1000.0
1299_3,2,1,620.0
1300_3,11,3,2938.0
1301_3,2,7,2670.0
1302_3,9,1,730.0
1303_3,3,1,2190.0
1304_3,11,2,3530.0
1305_3,7,1,594.0
1306_3,5,3,1951.0
1307_3,8,4,3937.0
1308_3,12,2,1530.0
1309_3,12,2,3410.0
1310_3,6,3,1900.0
1311_3,4,1,490.0
1312_3,4,2,1560.0
1313_3,4,1,1091.0
1314_3,4,3,2530.0
1315_3,4,1,1770.0
1316_3,11,3,1230.0
1317_3,2,4,2360.0
1318_3,4,1,2850.0
1319_3,6,3,4300.0
1320_3,11,2,920.0
1321_3,12,1,627.0
1322_3,4,1,2460.0
1323_3,7,1,2340.0
1324_3,6,2,3020.0
1325_3,7,1,692.0
1326_3,4,3,3768.0
1327_3,3,4,3580.0
1328_3,5,3,2511.0
1329_3,1,2,3740.0
1330_3,4,4,2670.0
1331_3,7,3,1160.0
1332_3,2,2,2366.0
1333_3,5,2,3283.0
1334_3,3,1,490.0
1335_3,5,4,3400.0
1336_3,7,1,790.0
1337_3,5,1,3570.0
1338_3,12,1,600.0
1339_3,6,2,2990.0
1340_3,12,2,4440.0
1341_3,4,2,1720.0
1342_3,10,4,2121.0
1343_3,11,5,3847.0
1344_3,6,3,1140.0
1345_3,1,2,1470.0
1346_3,2,2,2050.0
1347_3,3,1,2353.0
1348_3,9,1,760.0
1349_3,5,2,1630.0
1350_3,2,3,1290.0
1351_3,6,1,760.0
1352_3,12,2,1310.0
1353_3,1,5,4220.0
1354_3,6,2,4653.0
1355_3,7,1,650.0
1356_3,6,1,695.0
1357_3,13,2,3592.0
1358_3,11,1,400.0
1359_3,1,2,1239.0
1360_3,4,1,1020.0
1361_3,7,2,1520.0
1362_3,4,5,2673.0
1363_3,7,2,2115.0
1364_3,4,1,1134.0
1365_3,4,1,1604.0
1366_3,1,3,2640.0
1367_3,6,5,4590.0
1368_3,3,2,3990.0
1369_3,3,5,2940.0
1370_3,10,3,2330.0
1371_3,2,3,3910.0
1372_3,3,2,3060.0
1373_3,12,1,670.0
1374_3,1,5,3810.0
1375_3,6,2,1221.0
1376_3,11,3,2050.0
1377_3,8,3,3090.0
1378_3,1,4,2509.0
1379_3,3,1,2057.0
1380_3,11,3,1700.0
1381_3,3,1,570.0
1382_3,7,2,3914.0
1383_3,2,2,950.0
1384_3,9,4,2060.0
1385_3,4,5,4040.0
1386_3,8,4,3220.0
1387_3,9,4,4330.0
1388_3,1,3,2503.0
1389_3,10,1,590.0
1390_3,10,5,3240.0
1391_3,9,3,2241.0
1392_3,6,2,3648.0
1393_3,5,2,3500.0
1394_3,4,4,3870.0
1395_3,9,1,180.0
1396_3,2,2,4100.0
1397_3,6,3,5400.0
1398_3,9,1,650.0
1399_3,11,2,2820.0
1400_3,3,3,4305.0
1401_3,3,2,3078.0
1402_3,6,4,2470.0
1403_3,6,3,3272.0
1404_3,2,2,1160.0
1405_3,3,4,3910.0
1406_3,5,1,5000.0
1407_3,6,3,5257.0
1408_3,5,1,2280.0
1409_3,4,2,2070.0
1410_3,3,3,1510.0
1411_3,11,2,1620.0
1412_3,4,2,4360.0
1413_3,11,3,5940.0
1414_3,2,2,3759.0
1415_3,4,1,2090.0
1416_3,6,2,2610.0
1417_3,10,1,2450.0
1418_3,12,1,1380.0
1419_3,6,2,2806.0
1420_3,11,4,4850.0
1421_3,3,4,3760.0
1422_3,3,1,1485.0
1423_3,10,2,5530.0
1424_3,12,2,3134.0
1425_3,2,1,790.0
1426_3,7,2,2189.0
1427_3,13,3,2791.0
1428_3,3,2,2883.0
1429_3,2,4,2320.0
1430_3,10,1,1160.0
1431_3,11,1,2926.0
1432_3,4,1,510.0
1433_3,5,1,2122.0
1434_3,10,1,1480.0
1435_3,1,1,960.0
1436_3,10,1,990.0
1437_3,3,6,3925.0
1438_3,5,2,5560.0
1439_3,12,3,4560.0
1440_3,7,1,620.0
1441_3,10,1,1890.0
1442_3,3,2,5380.0
1443_3,2,2,4460.0
1444_3,3,4,2070.0
1445_3,8,4,2850.0
1446_3,10,2,3160.0
1447_3,4,4,4490.0
1448_3,10,1,1380.0
1449_3,7,3,3836.0
1450_3,9,5,2455.0
1451_3,6,4,3530.0
1452_3,8,1,1298.0
1453_3,3,1,780.0
1454_3,8,1,930.0
1455_3,9,1,1250.0
1456_3,1,5,4589.0
1457_3,2,4,4580.0
1458_3,7,5,3923.0
1459_3,10,2,1280.0
1460_3,3,2,3640.0
1461_3,2,6,3239.0
1462_3,4,1,1561.0
1463_3,8,1,2786.0
1464_3,10,2,4580.0
1465_3,12,3,2202.0
1466_3,11,5,3253.0
1467_3,11,6,2050.0
1468_3,3,1,1660.0
1469_3,5,1,1598.0
1470_3,5,1,1310.0
1471_3,11,1,1080.0
1472_3,3,1,3918.0
1473_3,1,3,2350.0
1474_3,7,1,1210.0
1475_3,11,1,1280.0
1476_3,9,1,240.0
1477_3,6,3,2730.0
1478_3,6,3,5790.0
1479_3,10,4,5160.0
1480_3,4,2,4330.0
1481_3,1,4,1190.0
1482_3,2,3,3720.0
1483_3,10,1,825.0
1484_3,10,1,3696.0
1485_3,9,2,1700.0
1486_3,5,1,2365.0
1487_3,11,4,3680.0
1488_3,11,4,3710.0
1489_3,11,5,2150.0
1490_3,1,1,690.0
1491_3,7,2,940.0
1492_3,3,1,290.0
1493_3,5,2,1290.0
1494_3,2,6,3420.0
1495_3,1,4,3580.0
1496_3,6,3,2564.0
1497_3,2,3,2300.0
1498_3,4,4,2310.0
1499_3,2,3,2360.0
1500_3,2,6,2900.0
1501_3,10,1,432.0
1502_3,5,1,360.0
1503_3,3,3,1568.0
1504_3,9,1,1250.0
1505_3,11,2,2980.0
1506_3,11,2,740.0
1507_3,2,3,5473.0
1508_3,4,3,2010.0
1509_3,2,1,620.0
1510_3,2,6,3170.0
1511_3,6,1,2300.0
1512_3,4,4,5160.0
1513_3,3,3,2250.0
1514_3,3,2,2690.0
1515_3,4,1,1060.0
1516_3,4,1,550.0
1517_3,3,3,1729.0
1518_3,3,2,800.0
1519_3,6,3,2680.0
1520_3,4,2,1397.0
1521_3,2,3,1620.0
1522_3,11,2,2930.0
1523_3,12,1,1200.0
1524_3,2,4,4790.0
1525_3,9,1,1400.0
1526_3,12,4,4864.0
1527_3,3,2,1196.0
1528_3,4,1,1020.0
1529_3,10,2,2910.0
1530_3,5,2,1859.0
1531_3,2,4,2218.0
1532_3,10,2,1730.0
1533_3,3,2,3880.0
1534_3,11,1,1640.0
1535_3,6,5,3170.0
1536_3,5,2,1200.0
1537_3,10,1,1140.0
1538_3,12,3,2900.0
1539_3,6,5,2870.0
1540_3,6,2,1840.0
1541_3,13,4,3030.0
1542_3,1,4,3370.0
1543_3,11,1,930.0
1544_3,6,3,3450.0
1545_3,4,3,3920.0
1546_3,1,3,4407.0
1547_3,4,2,1400.0
1548_3,6,4,2596.0
1549_3,10,1,3170.0
1550_3,6,3,1960.0
1551_3,11,4,3764.0
1552_3,11,1,2800.0
1553_3,1,1,1580.0
1554_3,6,2,2400.0
1555_3,2,2,2540.0
1556_3,10,1,1393.0
1557_3,9,5,2320.0
1558_3,4,1,940.0
1559_3,2,6,2670.0
1560_3,9,1,950.0
1561_3,5,1,1512.0
1562_3,7,5,2970.0
1563_3,11,1,440.0
1564_3,7,1,380.0
1565_3,10,4,3720.0
1566_3,2,1,1769.0
1567_3,2,3,2028.0
1568_3,3,2,2410.0
1569_3,12,2,2090.0
1570_3,7,1,460.0
1571_3,2,5,4370.0
1572_3,5,4,2570.0
1573_3,3,4,1900.0
1574_3,10,1,3720.0
1575_3,3,5,2600.0
1576_3,11,1,1331.0
1577_3,6,4,3121.0
1578_3,10,4,2967.0
1579_3,3,1,1760.0
1580_3,12,3,2490.0
1581_3,1,4,2220.0
1582_3,12,1,760.0
1583_3,2,1,540.0
1584_3,1,2,2229.0
1585_3,5,4,3303.0
1586_3,2,3,2630.0
1587_3,5,1,2340.0
1588_3,2,2,5830.0
1589_3,12,2,3370.0
1590_3,10,3,3060.0
1591_3,1,1,1850.0
1592_3,4,1,620.0
1593_3,6,3,3480.0
1594_3,9,1,840.0
1595_3,8,2,1100.0
1596_3,9,2,4490.0
1597_3,3,3,3530.0
1598_3,2,3,5640.0
1599_3,6,1,2200.0
1600_3,3,4,840.0
1601_3,7,3,2140.0
1602_3,8,2,860.0
1603_3,5,6,3572.0
1604_3,4,1,1150.0
1605_3,11,3,1910.0
1606_3,10,1,2233.0
1607_3,2,5,2805.0
1608_3,4,3,5380.0
1609_3,3,1,2290.0
1610_3,4,1,2060.0
1611_3,4,4,1800.0
1612_3,3,3,5340.0
1613_3,5,1,1320.0
1614_3,1,3,1540.0
1615_3,9,3,5560.0
1616_3,2,2,1420.0
1617_3,5,2,1540.0
1618_3,6,1,1410.0
1619_3,2,3,4840.0
1620_3,1,3,2398.0
1621_3,1,3,3340.0
1622_3,4,1,2840.0
1623_3,4,2,4240.0
1624_3,12,1,2041.0
1625_3,5,6,3520.0
1626_3,12,2,1473.0
1627_3,9,1,880.0
1628_3,4,1,1480.0
1629_3,5,4,3585.0
1630_3,4,4,4740.0
1631_3,12,1,594.0
1632_3,11,2,2040.0
1633_3,8,5,2620.0
1634_3,1,1,620.0
1635_3,3,1,2290.0
1636_3,11,2,1900.0
1637_3,5,2,2050.0
1638_3,7,2,1840.0
1639_3,12,1,470.0
1640_3,2,2,1600.0
1641_3,5,2,5780.0
1642_3,3,2,2159.0
1643_3,3,2,2000.0
1644_3,7,1,360.0
1645_3,1,4,2220.0
1646_3,9,2,3010.0
1647_3,5,1,630.0
1648_3,7,1,1860.0
1649_3,3,3,2389.0
1650_3,5,6,3700.0
1651_3,6,2,2704.0
1652_3,11,3,2878.0
1653_3,11,1,2180.0
1654_3,5,3,1620.0
1655_3,13,3,1949.0
1656_3,6,2,2520.0
1657_3,11,4,3040.0
1658_3,4,1,300.0
1659_3,10,2,3210.0
1660_3,1,6,3620.0
1661_3,4,3,2270.0
1662_3,4,3,2098.0
1663_3,4,1,580.0
1664_3,10,1,2310.0
1665_3,4,1,1590.0
1666_3,1,1,990.0
1667_3,4,2,3020.0
1668_3,5,3,4148.0
1669_3,3,2,5450.0
1670_3,1,4,2400.0
1671_3,10,1,2620.0
1672_3,12,4,4042.0
1673_3,2,1,785.0
1674_3,2,2,2310.0
1675_3,6,1,600.0
1676_3,6,2,2590.0
1677_3,9,2,760.0
1678_3,2,1,780.0
1679_3,2,2,3725.0
1680_3,13,3,4008.0
1681_3,2,1,1490.0
1682_3,6,1,3700.0
1683_3,6,3,2480.0
1684_3,4,2,3200.0
1685_3,8,2,3270.0
1686_3,4,2,1280.0
1687_3,9,3,5190.0
1688_3,7,2,620.0
1689_3,2,1,780.0
1690_3,5,1,1640.0
1691_3,3,2,1340.0
1692_3,10,4,3400.0
1693_3,13,2,2980.0
1694_3,11,2,1630.0
1695_3,12,4,5085.0
1696_3,5,2,3580.0
1697_3,1,3,1180.0
1698_3,11,4,3850.0
1699_3,2,4,3170.0
1700_3,2,1,600.0
1701_3,4,1,2065.0
1702_3,1,3,2672.0
1703_3,11,2,4230.0
1704_3,1,4,2990.0
1705_3,10,2,4580.0
1706_3,7,2,1100.0
1707_3,4,2,2300.0
1708_3,3,1,1100.0
1709_3,6,2,1450.0
1710_3,12,3,1820.0
1711_3,5,1,870.0
1712_3,8,4,2410.0
1713_3,4,3,1710.0
1714_3,12,4,2460.0
1715_3,3,1,780.0
1716_3,12,2,2320.0
1717_3,9,4,2690.0
1718_3,2,4,3769.0
1719_3,11,2,3339.0
1720_3,12,1,900.0
1721_3,13,2,4440.0
1722_3,7,6,3520.0
1723_3,10,3,3890.0
1724_3,2,4,3640.0
1725_3,4,2,320.0
1726_3,4,3,5130.0
1727_3,1,4,2070.0
1728_3,7,3,2959.0
1729_3,7,2,760.0
1730_3,7,4,1720.0
1731_3,13,3,3600.0
1732_3,10,2,4020.0
1733_3,13,4,1700.0
1734_3,11,2,1680.0
1735_3,3,3,4463.0
1736_3,5,4,1970.0
1737_3,4,4,2860.0
1738_3,5,6,3751.0
1739_3,2,3,1550.0
1740_3,9,4,2520.0
1741_3,2,1,1260.0
1742_3,1,4,2350.0
1743_3,9,1,2120.0
1744_3,1,5,3006.0
1745_3,5,4,2030.0
1746_3,3,1,710.0
1747_3,3,2,2680.0
1748_3,4,1,740.0
1749_3,6,1,1177.0
1750_3,3,1,2160.0
1751_3,6,5,3363.0
1752_3,3,1,780.0
1753_3,5,2,1302.0
1754_3,12,1,4490.0
1755_3,9,2,2390.0
1756_3,9,1,580.0
1757_3,1,2,1760.0
1758_3,10,3,3770.0
1759_3,5,1,501.0
1760_3,5,1,980.0
1761_3,12,3,4657.0
1762_3,11,3,4090.0
1763_3,2,5,2490.0
1764_3,1,2,3090.0
1765_3,2,2,2290.0
1766_3,12,3,5140.0
1767_3,1,2,1570.0
1768_3,9,5,2810.0
1769_3,4,4,3496.0
1770_3,8,4,4150.0
1771_3,2,1,891.0
1772_3,2,1,1520.0
1773_3,4,4,3740.0
1774_3,2,1,1260.0
1775_3,7,3,1850.0
1776_3,8,1,790.0
1777_3,6,3,3990.0
1778_3,7,1,330.0
1779_3,9,3,2490.0
1780_3,11,2,5990.0
1781_3,9,2,5690.0
1782_3,12,1,690.0
1783_3,12,3,4389.0
1784_3,10,2,3300.0
1785_3,11,1,1170.0
1786_3,3,4,4210.0
1787_3,5,4,2930.0
1788_3,6,2,3635.0
1789_3,10,1,2955.0
1790_3,8,3,1837.0
1791_3,3,2,6330.0
1792_3,4,2,3380.0
1793_3,10,1,2490.0
1794_3,3,1,2693.0
1795_3,3,3,4344.0
1796_3,2,2,1290.0
1797_3,13,4,2340.0
1798_3,5,3,2510.0
1799_3,8,4,3280.0
1800_3,3,1,600.0
1801_3,3,2,1410.0
1802_3,1,4,2341.0
1803_3,1,4,1200.0
1804_3,2,4,1850.0
1805_3,11,4,980.0
1806_3,9,2,2280.0
1807_3,7,2,1170.0
1808_3,6,3,2449.0
1809_3,4,6,1420.0
1810_3,8,1,979.0
1811_3,13,5,4350.0
1812_3,1,1,1694.0
1813_3,7,1,516.0
1814_3,3,3,3666.0
1815_3,3,1,900.0
1816_3,2,2,1161.0
1817_3,7,3,3310.0
1818_3,12,1,5060.0
1819_3,11,1,1520.0
1820_3,2,1,780.0
1821_3,5,3,2656.0
1822_3,8,1,1914.0
1823_3,2,1,1070.0
1824_3,7,6,3778.0
1825_3,8,1,616.0
1826_3,11,6,3390.0
1827_3,5,4,2190.0
1828_3,4,1,3894.0
1829_3,12,1,1600.0
1830_3,11,1,2450.0
1831_3,11,6,3800.0
1832_3,6,1,1380.0
1833_3,4,3,1290.0
1834_3,3,5,2951.0
1835_3,12,4,4487.0
1836_3,4,2,1740.0
1837_3,3,3,3886.0
1838_3,3,5,3340.0
1839_3,4,1,4860.0
1840_3,3,3,5250.0
1841_3,12,1,2760.0
1842_3,8,5,2429.0
1843_3,9,1,2380.0
1844_3,10,1,594.0
1845_3,8,2,1950.0
1846_3,2,5,2640.0
1847_3,4,2,790.0
1848_3,3,2,830.0
1849_3,5,1,640.0
1850_3,10,3,2179.0
1851_3,9,1,792.0
1852_3,12,2,1484.0
1853_3,1,4,4840.0
1854_3,12,1,1760.0
1855_3,3,1,1881.0
1856_3,6,3,1710.0
1857_3,1,2,3680.0
1858_3,1,5,3370.0
1859_3,2,2,5470.0
1860_3,6,4,2580.0
1861_3,11,2,2790.0
1862_3,3,2,2671.0
1863_3,4,2,2140.0
1864_3,5,3,2780.0
1865_3,3,5,3786.0
1866_3,4,4,2540.0
1867_3,11,3,2169.0
1868_3,7,8,2060.0
1869_3,13,3,5070.0
1870_3,2,5,2940.0
1871_3,13,3,3020.0
1872_3,12,2,2160.0
1873_3,10,1,2080.0
1874_3,4,1,510.0
1875_3,10,1,520.0
1876_3,2,2,1200.0
1877_3,11,2,4040.0
1878_3,4,2,1373.0
1879_3,7,8,2240.0
1880_3,1,2,690.0
1881_3,11,3,2130.0
1882_3,6,3,3361.0
1883_3,2,1,420.0
1884_3,2,3,1290.0
1885_3,1,2,3280.0
1886_3,10,4,2550.0
1887_3,5,1,830.0
1888_3,2,1,1780.0
1889_3,4,2,2080.0
1890_3,1,2,3570.0
1891_3,3,2,1040.0
1892_3,4,1,700.0
1893_3,11,2,1380.0
1894_3,4,1,560.0
1895_3,7,2,970.0
1896_3,11,1,2770.0
1897_3,1,2,2310.0
1898_3,12,5,3362.0
1899_3,6,5,4570.0
1900_3,7,3,3574.0
1901_3,5,1,663.0
1902_3,9,3,3938.0
1903_3,8,1,390.0
1904_3,11,1,1040.0
1905_3,4,1,1240.0
1906_3,8,2,1360.0
1907_3,12,1,1210.0
1908_3,4,1,290.0
1909_3,11,3,4390.0
1910_3,8,2,1080.0
1911_3,12,1,1350.0
1912_3,12,2,3560.0
1913_3,7,1,1920.0
1914_3,12,2,1293.0
1915_3,8,2,5113.0
1916_3,3,1,1771.0
1917_3,3,1,1449.0
1918_3,2,2,2360.0
1919_3,13,3,3700.0
1920_3,8,5,3960.0
1921_3,3,1,840.0
1922_3,8,1,1074.0
1923_3,12,4,2414.0
1924_3,8,3,3554.0
1925_3,4,2,4144.0
1926_3,8,1,830.0
1927_3,5,1,600.0
1928_3,4,2,2540.0
1929_3,5,2,1816.0
1930_3,10,1,1360.0
1931_3,7,1,930.0
1932_3,1,2,1160.0
1933_3,11,4,3400.0
1934_3,12,1,460.0
1935_3,4,3,2575.0
1936_3,11,1,2560.0
1937_3,8,2,3270.0
1938_3,7,5,3270.0
1939_3,3,1,2893.0
1940_3,2,2,1149.0
1941_3,1,2,1000.0
1942_3,5,1,940.0
1943_3,3,1,3770.0
1944_3,7,1,2100.0
1945_3,4,2,1230.0
1946_3,2,3,2270.0
1947_3,5,2,2450.0
1948_3,3,1,1940.0
1949_3,2,3,2620.0
1950_3,4,1,690.0
1951_3,3,1,4290.0
1952_3,5,1,1457.0
1953_3,2,5,3910.0
1954_3,10,2,3450.0
1955_3,10,3,5820.0
1956_3,5,3,2630.0
1957_3,2,3,2850.0
1958_3,2,4,3470.0
1959_3,2,2,870.0
1960_3,11,3,620.0
1961_3,4,5,3600.0
1962_3,8,3,1900.0
1963_3,1,3,2710.0
1964_3,11,2,5319.0
1965_3,6,1,430.0
1966_3,8,3,2852.0
1967_3,2,4,3700.0
1968_3,3,1,420.0
1969_3,7,2,1430.0
1970_3,10,1,780.0
1971_3,5,2,1652.0
1972_3,5,1,500.0
1973_3,1,5,3692.0
1974_3,7,1,1030.0
1975_3,13,3,4760.0
1976_3,8,3,2500.0
1977_3,5,3,5830.0
1978_3,9,1,1430.0
1979_3,12,2,4782.0
1980_3,13,2,6010.0
1981_3,3,3,5184.0
1982_3,2,2,2230.0
1983_3,4,1,1560.0
1984_3,5,3,4220.0
1985_3,4,5,2080.0
1986_3,4,2,1530.0
1987_3,9,1,627.0
1988_3,5,4,4395.0
1989_3,10,3,4631.0
1990_3,12,4,2500.0
1991_3,6,1,490.0
1992_3,10,1,790.0
1993_3,5,3,1220.0
1994_3,8,3,3337.0
1995_3,9,4,3320.0
1996_3,11,1,700.0
1997_3,10,1,1512.0
1998_3,10,1,2790.0
1999_3,12,1,730.0
2000_3,6,3,2280.0
2001_3,3,1,2110.0
2002_3,5,2,3130.0
2003_3,5,3,2850.0
2004_3,3,1,1760.0
2005_3,9,6,2057.0
2006_3,2,2,4890.0
2007_3,4,1,780.0
2008_3,3,1,3806.0
2009_3,7,5,3030.0
2010_3,3,2,4221.0
2011_3,7,3,4000.0
2012_3,12,1,1720.0
2013_3,2,2,1400.0
2014_3,9,2,1360.0
2015_3,3,6,2900.0
2016_3,3,3,4390.0
2017_3,8,5,4410.0
2018_3,13,6,2420.0
2019_3,5,1,2546.0
2020_3,5,1,550.0
2021_3,9,2,1820.0
2022_3,3,3,4320.0
2023_3,9,3,5830.0
2024_3,8,1,2824.0
2025_3,11,2,3180.0
2026_3,5,3,2330.0
2027_3,10,2,1324.0
2028_3,11,3,2669.0
2029_3,4,2,3460.0
2030_3,7,1,1070.0
2031_3,12,1,1680.0
2032_3,4,2,1289.0
2033_3,2,4,2436.0
2034_3,4,1,1610.0
2035_3,12,3,1170.0
2036_3,1,3,1840.0
2037_3,7,3,2908.0
2038_3,11,2,2730.0
2039_3,1,1,1320.0
2040_3,4,3,4750.0
2041_3,10,1,1000.0
2042_3,6,4,3410.0
2043_3,4,5,4420.0
2044_3,9,2,3800.0
2045_3,2,3,1840.0
2046_3,3,2,3600.0
2047_3,5,4,1970.0
2048_3,3,1,150.0
2049_3,6,3,1800.0
2050_3,10,3,1920.0
2051_3,11,1,3320.0
2052_3,3,1,960.0
2053_3,10,1,2450.0
2054_3,9,3,3186.0
2055_3,4,3,2419.0
2056_3,3,4,4472.0
2057_3,7,2,5920.0
2058_3,10,1,2520.0
2059_3,9,1,720.0
2060_3,2,2,300.0
2061_3,8,1,1892.0
2062_3,5,1,650.0
2063_3,3,3,5431.0
2064_3,11,2,2210.0
2065_3,4,2,2930.0
2066_3,11,4,3391.0
2067_3,1,4,4820.0
2068_3,1,3,2930.0
2069_3,6,1,594.0
2070_3,11,6,2185.0
2071_3,11,1,700.0
2072_3,11,4,4880.0
2073_3,4,2,2220.0
2074_3,10,2,1660.0
2075_3,4,5,3557.0
2076_3,8,1,280.0
2077_3,10,1,1706.0
2078_3,4,5,3860.0
2079_3,11,4,2230.0
2080_3,3,2,2964.0
2081_3,2,1,780.0
2082_3,11,3,2510.0
2083_3,3,3,5580.0
2084_3,8,1,450.0
2085_3,6,1,700.0
2086_3,11,2,3365.0
2087_3,2,1,630.0
2088_3,3,2,1930.0
2089_3,11,3,2490.0
